CD_OPERADO;CNPJ;RAZAO_SOCIAL;Nome_Fantasia;MODALIDADE;DATA_REGISTRO_ANS;DATA_DESCREDENCIAMENTO;MOTIVO_DESCREDENCIAMENTO
419699;2,09E+13;OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA;SANTA CASA SAÚDE;Medicina de Grupo;05/03/2015;;
318477;2,89E+12;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;TOTAL MEDCARE;Medicina de Grupo;21/12/1998;;
354511;2,77E+12;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;SILVESTRE SAÚDE;Medicina de Grupo;21/12/1998;;
418226;1,38E+13;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;OPLAN SAÚDE;Medicina de Grupo;13/09/2011;;
418447;4,94E+12;ORAL GAM ASSISTENCIA ODONTOLÓGICA LTDA;ORAL GAM ASSISTENCIA ODONTOLÓGICA LTDA;Odontologia de Grupo;14/03/2012;;
422649;3,97E+13;ORAL LIFE PLANO ODONTOLOGICO LTDA;ORAL LIFE;Odontologia de Grupo;11/03/2021;;
311693;2,48E+12;ORAL SAÚDE CLÍNICA ODONTOLÓGICA LTDA.;;Odontologia de Grupo;27/01/1999;;
366510;1,97E+12;ORAL SAÚDE DE IBITINGA SERVIÇOS ODONTOLÓGICOS S/S LTDA;ORAL SAÚDE DE IBITINGA SERV. ODONTOL. S/S LTDA;Odontologia de Grupo;27/01/1999;;
402478;3,04E+11;ORALCLASS ASSISTENCIA MÉDICA E ODONTOLOGICA LTDA.;MEDCLASS SAÚDE;Medicina de Grupo;24/03/1999;;
412996;3,99E+12;ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA;ORALE;Odontologia de Grupo;16/01/2001;;
420972;2,68E+13;ORALPLAN PLANOS DE SAUDE ODONTOLÓGICOS - EIRELI;ORALPLAN;Odontologia de Grupo;21/07/2017;;
404772;1,63E+12;ORION ODONTOLOGIA  LTDA;INSISO;Odontologia de Grupo;08/06/1999;;
416371;7,48E+12;ORION PLANOS E SERVIÇOS ODONTOLÓGICOS LTDA;ODONTOMIX;Odontologia de Grupo;18/09/2007;;
419991;1,85E+13;OROS OPERADORA DE PLANOS ODONTOLÓGICOS LTDA ME;OROS OPERADORA DE PLANOS ODONTOLÓGICOS;Odontologia de Grupo;09/12/2015;;
416665;2,91E+12;ORTOVIDE CLÍNICA ORTODÔNTICA LTDA;ODONTOVIDE PLANOS ODONTOLÓGICOS;Odontologia de Grupo;28/04/2008;;
423157;3,08E+13;OX SAUDE LTDA;SAMAR SAUDE;Medicina de Grupo;28/04/2022;;
315265;8,24E+13;PARANA ASSISTENCIA MEDICA LTDA;PAM;Medicina de Grupo;22/12/1998;;
350141;7,67E+13;PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A;PARANÁ CLÍNICAS;Medicina de Grupo;16/12/1998;;
415782;7,08E+12;PARRA ODONTOLOGIA LTDA;PARRA ODONTOLOGIA - ATUAL CONVENIO;Odontologia de Grupo;25/10/2006;;
331988;3,94E+13;PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE;PASA;Autogestão;22/12/1998;;
422584;3,83E+13;PB ASSISTENCIA MEDICA EU LTDA;PLANO BRASIL SAUDE;Medicina de Grupo;13/01/2021;;
422355;3,62E+13;PD BRASIL ASSISTENCIA ODONTOLOGICA EIRELI;PRODENTAL BRASIL ASSISTENCIA ODONTOLOGICA;Odontologia de Grupo;04/08/2020;;
420115;2,36E+13;PENTÁGONO ADMINISTRADORA DE BENEFÍCIOS LTDA;TEC PEN ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;02/05/2016;;
421774;3,05E+13;PENTÁGONO ADMINISTRADORA DE BENEFÍCIOS S/A;PENTÁGONO ADMINISTRADORA;Administradora de Benefícios;19/06/2019;;
421707;3,11E+13;PERSONAL CARE OPERADORA DE SAÚDE SA;NORDEN HOSPITAL;Medicina de Grupo;16/07/2019;;
366871;3,30E+13;PETRÓLEO BRASILEIRO S.A.-PETROBRAS;PETROBRAS;Autogestão;31/12/1998;;
419486;1,79E+13;PLADISA PLANOS DE SAÚDE SA;PLADISA;Medicina de Grupo;02/09/2014;;
343463;1,56E+13;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;Medicina de Grupo;30/12/1998;;
413551;4,30E+12;PLAMEDH - PLANO DE ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA;PLAMEDH;Medicina de Grupo;19/04/2001;;
324299;6,87E+13;PLAMER PLANO MEDICO RESENDE LTDA;PLAMER - PLANO MEDICO RESENDE;Medicina de Grupo;17/12/1998;;
422771;4,14E+13;PLAN SAÚDE LTDA;;Medicina de Grupo;19/05/2021;;
363391;2,51E+12;PLANO ASSISTENCIAL SÃO LUCAS LTDA;SÃO LUCAS SAÚDE;Medicina de Grupo;04/01/1999;;
382281;2,20E+13;PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA;PLAM;Medicina de Grupo;04/01/1999;;
417106;1,08E+13;PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME;ODONTO S.A;Odontologia de Grupo;29/10/2009;;
411582;3,64E+12;PLANO DE SAUDE ASES LTDA.;ASES;Medicina de Grupo;27/06/2000;;
360244;2,86E+12;PLANO DE SAÚDE ANA COSTA LTDA.;PLANO DE SAÚDE ANA COSTA LTDA.;Medicina de Grupo;16/12/1998;;
420166;2,46E+13;PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA;SANTA CASA SAÚDE;Medicina de Grupo;06/07/2016;;
411256;3,01E+12;PLANO HOSPITAL SAMARITANO LTDA;PHS SAMARITANO SAÚDE;Medicina de Grupo;12/05/2000;;
415936;5,98E+12;PLANO ODONTOLÓGICO DENTALVIDAS LTDA.;DENTALVIDAS;Odontologia de Grupo;08/03/2007;;
358053;3,70E+13;PLANO SAÚDE SÃO FRANCISCO LTDA.;PLANMED;Medicina de Grupo;30/12/1998;;
415987;4,43E+12;PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA;ORAL SANTA HELENA;Odontologia de Grupo;13/04/2007;;
416517;2,70E+12;PLANODENTE LTDA.;;Odontologia de Grupo;22/01/2008;;
418986;1,18E+13;PLATINUM ADMINISTRADORA DE BENEFICIOS;;Administradora de Benefícios;01/08/2013;;
420956;2,77E+13;PLENA ADMINISTRADORA DE BENEFÍCIOS LTDA - ME;PLENA ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;13/07/2017;;
348830;3,39E+11;PLENA SAÚDE LTDA;PLENA SAÚDE;Medicina de Grupo;30/12/1998;;
403458;1,46E+12;PLENODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA.;PLENODONTO;Odontologia de Grupo;14/04/1999;;
418552;9,76E+13;PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA;PLURAL ADMINISTRADORA DE BENEFICIOS;Administradora de Benefícios;11/06/2012;;
417751;1,13E+13;PLURICLUB ADMINISTRADORA DE BENEFÍCIOS LTDA.;PLURICLUB ADMINISTRADORA DE BENEFÍCIOS LTDA.;Administradora de Benefícios;20/12/2010;;
351270;2,90E+12;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;24/12/1998;;
415693;4,20E+12;POLICLIN SAÚDE S/A.;;Medicina de Grupo;02/08/2006;;
412228;1,23E+12;POLICON ASSISTENCIA MÉDICA LTDA - EPP;;Medicina de Grupo;14/09/2000;;
316903;9,35E+13;POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA;POLIMÉDICA SAÚDE;Medicina de Grupo;28/12/1998;;
346870;8,99E+13;PORTO ALEGRE CLÍNICAS LTDA.;POA CLIN;Medicina de Grupo;22/12/1998;;
415081;6,15E+12;PORTO DIAS SAUDE LTDA.;PORTO DIAS SAUDE;Medicina de Grupo;03/02/2005;;
582;4,54E+12;PORTO SEGURO - SEGURO SAÚDE S/A;PORTO SEGURO SAÚDE;Seguradora Especializada em Saúde;31/07/2001;;
418625;1,40E+13;PORTO SEGURO SERVIÇOS ODONTOLÓGICOS LTDA.;PORTO DENTAL;Odontologia de Grupo;08/10/2012;;
417491;1,16E+13;PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA;;Medicina de Grupo;13/08/2010;;
420280;2,50E+13;POSITIVA ADMINISTRADORA DE BENEFICIOS LTDA;POSITIVA ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;08/11/2016;;
419133;1,83E+13;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;POSTAL SAÚDE;Autogestão;25/09/2013;;
421413;2,82E+13;PP HEALTH ADMINISTRADORA DE BENEFÍCIOS LTDA-ME;PP HEALTH ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;28/11/2018;;
417823;1,27E+13;PREMIUM SAÚDE S.A.;PREMIUM SAÚDE;Medicina de Grupo;24/01/2011;;
422959;4,19E+13;PRESERVE SAUDE ASSISTENCIA MEDICA LTDA;PRESERVE;Medicina de Grupo;24/08/2021;;
384844;2,07E+12;PREST ODONTO LTDA;PREST ODONTO LTDA;Odontologia de Grupo;07/01/1999;;
335410;2,08E+12;PREV  ASSISTÊNCIA ODONTOLÓGICA LTDA;PREV ODONTO ASSISTÊNCIA ODONTOLÓGICA S/C LTDA.;Odontologia de Grupo;29/12/1998;;
410420;3,31E+12;PREV-DONT ODONTOLOGICA LTDA.;PREV-DONT;Odontologia de Grupo;21/01/2000;;
413267;4,23E+12;PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.;;Medicina de Grupo;07/03/2001;;
302147;4,61E+11;PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA;PREVENT SENIOR;Medicina de Grupo;22/12/1998;;
421219;2,61E+13;PREVENÇÃO SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;08/05/2018;;
421804;2,96E+13;PREVER ADMINISTRADORA DE BENEFÍCIOS LTDA;PREVER ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;02/09/2019;;
374440;5,63E+13;PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A;PREVIDENT;Odontologia de Grupo;05/01/1999;;
403636;3,07E+12;PREVINA ODONTOLOGIA LTDA;PREVINA;Odontologia de Grupo;19/04/1999;;
418307;1,40E+13;PREVISÃO ADMINISTRADORA DE BENEFÍCIOS LTDA.;;Administradora de Benefícios;21/11/2011;;
412830;2,86E+12;PREVODOCTOR  ASSISTÊNCIA ODONTOLÓGICA LTDA.;PREVODOCTOR;Odontologia de Grupo;21/12/2000;;
416525;8,79E+12;PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA;PRIMA VIDA;Odontologia de Grupo;30/01/2008;;
310522;2,75E+12;PROASA - PROGRAMA ADVENTISTA DE  SAÚDE;PROASA PROGRAMA ADVENTISTA DE  SAUDE;Medicina de Grupo;18/12/1998;;
411728;3,76E+12;PROI - PLANO RACIONAL DE ODONTOLOGIA INTEGRAL  LTDA.;PROI ODONTOLOGIA;Odontologia de Grupo;18/07/2000;;
348805;5,58E+11;PROMED ASSISTENCIA MEDICA LTDA;PROMED;Medicina de Grupo;24/12/1998;;
346471;2,56E+12;PROMED BRASIL ASSISTÊNCIA MÉDICA LTDA.;SAMP MINAS ASSISTÊNCIA MÉDICA;Medicina de Grupo;24/12/1998;;
326861;1,52E+13;PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.;PROMEDICA;Medicina de Grupo;17/12/1998;;
417475;5,16E+13;PRONTO SOCORRO CONDE DE MOREIRA LIMA;CAS - CONTRATO DE ASSISTÊNCIA À SAÚDE;Medicina de Grupo;03/08/2010;;
305626;2,27E+13;PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A;HOSPITAL SAO LUCAS;Medicina de Grupo;22/12/1998;;
301728;2,02E+13;PRONTOMED PLANOS DE SAÚDE LTDA;PRONTOMED LTDA.;Medicina de Grupo;23/12/1998;;
421383;2,98E+13;PROPULSÃO PLANOS ODONTOLÓGICOS LTDA;PROPULSÃO PLANOS ODONTOLÓGICOS;Odontologia de Grupo;12/09/2018;;
422533;3,54E+13;PROVER ODONTOLOGIA LTDA;PROVER ODONTO;Odontologia de Grupo;10/12/2020;;
416151;6,18E+12;PRUDENT PLANOS ODONTOLOGICOS S/S LTDA;;Odontologia de Grupo;28/06/2007;;
422193;3,51E+13;PRUDENTE ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;26/03/2020;;
422703;3,25E+13;PS ASSISTENCIA LTDA;MEU DENTISTA;Odontologia de Grupo;11/05/2021;;
421669;3,08E+13;QSAÚDE - OPERADORA DE PLANOS DE SAÚDE LTDA.;QSAÚDE;Medicina de Grupo;07/03/2019;;
417173;7,66E+12;QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.;;Administradora de Benefícios;12/02/2010;;
417131;1,05E+13;QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME;QUALIDONTO;Odontologia de Grupo;25/11/2009;;
420999;2,73E+13;QUALISAUDE ADMINISTRADORA DE BENEFÍCIOS S/A;QUALISAUDE;Administradora de Benefícios;21/07/2017;;
421243;2,84E+13;QUALITY GOLD SAÚDE ADMINISTRADORA DE PLANOS DE SAÚDE LTDA-ME;QUALITY ADMINISTRADORA;Administradora de Benefícios;11/09/2018;;
418170;9,43E+12;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;QUALLITY PRÓ SAÚDE;Medicina de Grupo;15/08/2011;;
422282;3,60E+13;QV ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;16/06/2020;;
419389;1,97E+13;QV BENEFÍCIOS EM SAÚDE LTDA;QV BENEFÍCIOS;Administradora de Benefícios;05/05/2014;;
420271;2,52E+13;R.M.I. OPERADORA DE SAÚDE INTEGRADA LTDA;FENIX MEDICAL;Medicina de Grupo;08/11/2016;;
418196;1,38E+13;RAMED ADMINISTRADORA DE BENEFICIOS LTDA.;RAMED ADMINISTRADORA DE BENEFICIOS LTDA.;Administradora de Benefícios;13/09/2011;;
418862;6,87E+13;RBS PARTICIPAÇÕES S/A;;Autogestão;16/05/2013;;
331317;3,43E+13;REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;;Autogestão;05/01/1999;;
418773;1,68E+13;RENASCER ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;11/01/2013;;
418692;1,37E+13;RESOLVE ADMINISTRADORA DE BENEFÍCIOS LTDA;RESOLVE ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;10/12/2012;;
422878;3,99E+13;RG SAÚDE ADMINISTRADORA DE BENEFICIOS LTDA;RG SAÚDE;Administradora de Benefícios;09/07/2021;;
417149;3,52E+12;RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA;;Odontologia de Grupo;25/11/2009;;
421359;2,99E+13;RIO DOCE SAÚDE;RIO DOCE SAÚDE;Medicina de Grupo;15/08/2018;;
414131;4,47E+12;RN METROPOLITAN LTDA;RN SAÚDE;Medicina de Grupo;03/08/2001;;
415243;7,15E+12;RODRIGUES LEIRA ODONTOLOGIA LTDA.;SERMED ODONTO;Odontologia de Grupo;03/08/2005;;
415821;6,80E+13;ROPE ODONTOLOGIA ESPECIALIZADA S/S LTDA.;ROPE;Odontologia de Grupo;17/11/2006;;
324493;6,93E+13;S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL;SISTEMA PAULISTA DE ASSISTÊNCIA SAÚDE;Autogestão;17/12/1998;;
420981;2,71E+13;S1 OPERADORA DE PLANO DE SAÚDE LTDA;S1 SAÚDE;Medicina de Grupo;27/11/2017;;
418439;1,45E+13;SAFE LIFE ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;14/03/2012;;
419567;1,97E+13;SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA;SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;06/10/2014;;
422746;4,00E+13;SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA;SALUSMED SAUDE;Medicina de Grupo;11/05/2021;;
421201;2,31E+13;SALUTE & LIFE ADMINISTRADORA DE PLANOS DE SAÚDE LTDA ;;Administradora de Benefícios;11/09/2018;;
422860;4,14E+13;SALUTY ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;14/06/2021;;
415901;4,14E+13;SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.;SAME;Medicina de Grupo;29/01/2007;;
335614;3,15E+13;SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A;MEDSENIOR;Medicina de Grupo;30/12/1998;;
367095;8,45E+13;SAMEL PLANO DE SAÚDE LTDA;SAMEL;Medicina de Grupo;29/12/1998;;
422398;3,66E+13;SAMI ASSISTÊNCIA MÉDICA LTDA;;Medicina de Grupo;10/09/2020;;
340162;4,24E+13;SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA;SAMIG SAÚDE ;Medicina de Grupo;28/12/1998;;
343676;3,37E+13;SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA;SAMOC;Medicina de Grupo;17/12/1998;;
342033;2,40E+12;SAMP ESPÍRITO SANTO ASSISTÊNCIA MÉDICA S.A.;SAMP;Medicina de Grupo;22/12/1998;;
408522;2,47E+13;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;SASC SANTA CASA DE SAÚDE COMPLEMENTAR;Filantropia;23/09/1999;;
421197;8,23E+12;SANTA CASA DE MAUÁ SAÚDE;SANTA CASA DE MAUÁ SAÚDE;Medicina de Grupo;18/03/2018;;
345091;5,98E+13;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA;Filantropia;24/12/1998;;
353264;5,99E+13;SANTA CASA DE MISERICORDIA DE SÃO JOSÉ DO RIO PARDO - HOSPITAL SÃO VICENTE;SANTA CASA DE MISERICORDIA DE SÃO JOSÉ DO RIO PARDO - HOSPITAL S;Filantropia;31/12/1998;;
342807;2,16E+13;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;Filantropia;22/12/1998;;
306045;7,25E+13;SANTA CASA DE MISERICÓRDIA DE TUPÃ;PLANO SANTA CASA SAUDE DE TUPÃ;Filantropia;28/12/1998;;
330116;7,30E+13;SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA;SANSAÚDE;Filantropia;22/12/1998;;
344915;4,49E+13;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;SANTA CASA SAÚDE;Filantropia;28/12/1998;;
420085;2,31E+13;SANTA CASA DE SAÚDE - SCS;SCS;Medicina de Grupo;30/03/2016;;
355097;4,33E+13;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;SANTA HELENA SAÚDE;Medicina de Grupo;18/12/1998;;
358509;3,68E+13;SANTA LUZIA ASSISTENCIA MEDICA S.A.;SLAM;Medicina de Grupo;22/12/1998;;
413194;4,00E+12;SANTA RITA SISTEMA DE SAUDE LTDA;HEALTH SANTARIS;Medicina de Grupo;22/02/2001;;
400190;2,28E+12;SANTO ANDRÉ PLANOS DE ASSISTENCIA MÉDICA LTDA.;MEDICAL HEALTH;Medicina de Grupo;08/02/1999;;
410047;2,39E+13;SAUDE - SISTEMA ASSISTENCIAL UNIFICADO DE EMPRESAS - SOCIEDADE SIMPLES;SAUDE;Medicina de Grupo;03/12/1999;;
418781;1,34E+13;SAUDE CASSEB ASSISTENCIA MEDICA LTDA;SAUDE CASSEB;Medicina de Grupo;24/01/2013;;
423106;4,00E+13;SAUDE INTEGRAL ASSISTENCIA MEDICA LTDA;;Medicina de Grupo;02/12/2021;;
409243;3,42E+12;SAUDE PAS - MEDICINA E ODONTO;SAUDE PAS;Autogestão;21/10/1999;;
421154;2,86E+13;SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.;SAÚDE BRASIL;Medicina de Grupo;18/03/2018;;
414310;4,86E+12;SAÚDE BRB - CAIXA DE ASSISTÊNCIA ;SAÚDE BRB;Autogestão;07/05/2002;;
414930;5,03E+12;SAÚDE SANTA TEREZA LTDA.;;Medicina de Grupo;17/08/2004;;
320111;2,46E+12;SAÚDE SIM LTDA;SAÚDE SIM;Medicina de Grupo;27/01/1999;;
412058;3,98E+12;SBC SAÚDE LTDA.;SBC SAÚDE ;Medicina de Grupo;29/08/2000;;
421634;2,90E+13;SD-M OPERADORA DE PLANOS DE SAUDE LTDA;;Medicina de Grupo;11/03/2019;;
414654;4,22E+12;SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA;SEMPRE ODONTO;Odontologia de Grupo;10/10/2003;;
422142;3,51E+13;SEMPRE SAUDE FAMILIA ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;27/02/2020;;
420263;2,61E+13;SEMPRE SAÚDE ADMINISTRADORA DE BENEFÍCIOS;;Administradora de Benefícios;25/10/2016;;
417416;1,17E+13;SEMTRA ADMINISTRADORA DE BENEFÍCIOS LTDA;SEMTRA ADMINISTRADORA DE BENEFÍCIOS ;Administradora de Benefícios;16/07/2010;;
407224;3,22E+12;SEPACO SAÚDE LTDA;SEPACO SAUDE;Medicina de Grupo;11/08/1999;;
303739;6,49E+13;SERMED-SAÚDE LTDA.;;Medicina de Grupo;16/12/1998;;
306649;2,57E+13;SERPRAM - SERVIÇO DE PRESTAÇÃO DE ASSISTÊNCIA MÉDICO-HOSPITALAR S.A.;SERPRAM;Medicina de Grupo;22/12/1998;;
414701;5,77E+12;SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA ME.;UNIDONTO;Odontologia de Grupo;31/10/2003;;
417602;1,05E+13;SERVIX ADMINISTRADORA DE BENEFÍCIOS SOCIEDADE SIMPLES;SERVIX;Administradora de Benefícios;04/11/2010;;
324710;2,42E+12;SERVIÇO DE ASSISTÊNCIA ODONTOLÓGICA SOCIAL LTDA.;SAOS;Odontologia de Grupo;21/12/1998;;
345474;3,37E+13;SERVIÇO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO);SERPRO;Autogestão;22/12/1998;;
420077;6,10E+13;SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO;SEPACO;Autogestão;22/02/2016;;
422371;2,75E+12;SF SISTEMAS DE SAÚDE LTDA;;Medicina de Grupo;03/09/2020;;
356476;7,98E+13;SIM - CAIXA DE ASSISTÊNCIA À SAÚDE;SIM;Autogestão;21/12/1998;;
420689;2,51E+13;SIMPLES ADMINISTRADORA DE BENEFÍCIOS LTDA ME;;Administradora de Benefícios;20/12/2016;;
422738;3,92E+13;SIMPLES VR SAÚDE LTDA;SIMPLES VR SAÚDE LTDA;Medicina de Grupo;19/05/2021;;
361011;3,66E+12;SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL;SINDIFISCO NACIONAL;Autogestão;28/12/1998;;
344095;1,94E+12;SISDENTE - SISTEMA INTEGRADO DE SAÚDE DENTAL LTDA.;SISDENTE;Odontologia de Grupo;22/12/1998;;
418790;1,15E+13;SISTEMA 1 SERVIÇOS DE ASSISTÊNCIA À SAÚDE SUPLEMENTAR;ONEPLAN PLANOS ODONTOLÓGICOS;Odontologia de Grupo;04/03/2013;;
403865;2,64E+12;SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP;PLANIDENTE;Odontologia de Grupo;28/04/1999;;
333239;1,67E+12;SISTEMA PREVSAUDE LTDA;PREVTOP;Odontologia de Grupo;28/12/1998;;
402001;5,35E+13;SISTEMA TOTAL DE SAÚDE LTDA.;STSAUDE - SISTEMA TOTAL DE SAUDE;Medicina de Grupo;12/03/1999;;
352586;2,85E+12;SISTEMAS E PLANOS DE SAÚDE LTDA.;SISTEMAS;Medicina de Grupo;17/12/1998;;
402095;6,45E+11;SITO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO LTDA;DENT SYSTEM;Odontologia de Grupo;15/03/1999;;
420298;2,40E+13;SMART DENTAL ODONTOLOGIA EIRELI - ME;SMART DENTAL;Odontologia de Grupo;28/11/2016;;
349194;6,45E+13;SMV SERVIÇOS MÉDICOS LTDA;SAÚDE VIDA;Medicina de Grupo;22/12/1998;;
326500;5,07E+13;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;Medicina de Grupo;21/12/1998;;
415898;8,06E+12;SOCIEDADE BENECAP DE ASSISTÊNCIA À SAÚDE;BENECAP SAUDE;Medicina de Grupo;26/12/2006;;
413721;1,66E+13;SOCIEDADE BENEFICENTE DEZOITO DE JULHO;SOCIEDADE BENEFICENTE DEZOITO DE JULHO;Medicina de Grupo;21/05/2001;;
411809;3,63E+12;SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA;SAMEISA ;Autogestão;27/07/2000;;
422762;5,60E+13;SOCIEDADE PORTUGUESA DE BENEFICENCIA;;Filantropia;24/05/2021;;
413372;9,22E+13;SOCIEDADE PORTUGUESA DE BENEFICÊNCIA;SAUDE MAIOR;Filantropia;21/03/2001;;
416410;9,74E+13;SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA;ODONTOPLAN BH;Odontologia de Grupo;30/10/2007;;
423068;4,25E+13;SOLIDUS ADMINISTRADORA DE BENEFICIOS E SOLUCOES EM SAUDE LTDA;SOLIDUS ADMINISTRADORA DE BENEFICIOS;Administradora de Benefícios;22/11/2021;;
415871;7,39E+13;SOLIMEO ASSISTÊNCIA ODONTOLÓGICA LTDA.;SOLIDENTE;Odontologia de Grupo;19/12/2006;;
422291;2,53E+13;SOLUTIONS ADMINISTRADORA DE BENEFICIOS LTDA;SOLUTIONS ADMINISTRADORA;Administradora de Benefícios;27/07/2020;;
422096;3,39E+13;SOMOS MAIS SAUDE SA;;Medicina de Grupo;28/01/2020;;
403245;8,95E+13;SOPREVI SERVIÇO ODONTOLÓGICO PREVENTIVO INTEGRADO LTDA;SOPREVI SAÚDE BUCAL;Odontologia de Grupo;12/03/1999;;
419524;1,93E+13;SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.;SORRIDEN;Odontologia de Grupo;22/09/2014;;
421472;2,89E+13;SORRISO STUDIO PLANO DE SAUDE EIRELI;SORRISO STUDIO;Odontologia de Grupo;09/10/2018;;
420824;2,67E+13;SUA SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA-ME;;Administradora de Benefícios;10/02/2017;;
414662;4,91E+12;SUDA ODONTO PLANOS DE SAUDE LTDA;;Odontologia de Grupo;10/10/2003;;
6246;1,69E+12;SUL AMERICA COMPANHIA DE SEGURO SAÚDE;;Seguradora Especializada em Saúde;16/12/1998;;
417815;1,20E+13;SUL AMÉRICA ODONTOLÓGICO S/A;;Odontologia de Grupo;24/01/2011;;
477;4,72E+13;SUL AMÉRICA SEGURADORA DE SAÚDE S.A.;;Seguradora Especializada em Saúde;03/09/2001;;
416428;2,87E+12;SUL AMÉRICA SERVIÇOS DE SAÚDE S.A.;;Medicina de Grupo;31/10/2007;;
